,temp_air,ghi,dni,dhi,wind_speed
2021-04-15 03:00:00,28.13,494.95,569.31,189.65,0.48
2021-04-15 04:00:00,29.28,560.05,469.84,215.55,1.1
2021-04-15 05:00:00,29.82,640.3,425.74,264.7,1.52
2021-04-15 06:00:00,30.27,662.45,301.76,368.8,1.66
2021-04-15 07:00:00,30.79,702.8,427.99,274.95,1.45
2021-04-15 08:00:00,30.77,503.2,262.78,250.9,1.31
2021-04-15 09:00:00,28.65,395.9,214.5,212.05,1.52
2021-04-15 10:00:00,28.51,189.3,56.61,149.8,1.72
2021-04-15 11:00:00,27.95,205.2,188.03,112.55,1.38
2021-04-15 12:00:00,27.29,42.75,47.23,30.65,0.55
2021-04-15 13:00:00,25.62,0.0,0.0,0.0,0.9
2021-04-15 14:00:00,25.34,0.0,-0.0,0.0,0.69
2021-04-15 15:00:00,25.23,0.0,-0.0,0.0,0.55
2021-04-15 16:00:00,25.35,0.0,-0.0,0.0,0.62
2021-04-15 17:00:00,25.4,0.0,-0.0,0.0,0.48
2021-04-15 18:00:00,25.58,0.0,-0.0,0.0,0.55
2021-04-15 19:00:00,26.5,0.0,-0.0,0.0,0.14
2021-04-15 20:00:00,26.13,0.0,-0.0,0.0,0.14
2021-04-15 21:00:00,26.09,0.0,-0.0,0.0,0.28
2021-04-15 22:00:00,25.96,0.0,-0.0,0.0,0.41
2021-04-15 23:00:00,25.98,0.0,-0.0,0.0,0.62
2021-04-16 00:00:00,25.8,0.0,-0.0,0.0,0.69
2021-04-16 01:00:00,25.68,41.55,230.68,28.5,0.69
2021-04-16 02:00:00,26.02,143.2,124.62,105.0,0.48
2021-04-16 03:00:00,26.71,288.85,241.96,158.75,0.62
2021-04-16 04:00:00,27.05,364.5,210.01,210.3,0.97
2021-04-16 05:00:00,28.12,492.65,297.32,230.15,1.38
2021-04-16 06:00:00,29.18,686.35,426.76,270.95,1.79
2021-04-16 07:00:00,30.55,758.95,497.78,261.35,1.86
2021-04-16 08:00:00,31.02,554.05,322.61,244.4,1.86
2021-04-16 09:00:00,30.54,393.7,270.63,161.85,1.86
2021-04-16 10:00:00,29.24,327.05,258.44,146.85,2.14
2021-04-16 11:00:00,28.0,147.55,132.63,82.25,1.38
2021-04-16 12:00:00,26.68,43.05,66.61,26.0,0.55
2021-04-16 13:00:00,26.58,0.0,0.0,0.0,0.14
2021-04-16 14:00:00,26.41,0.0,-0.0,0.0,0.55
2021-04-16 15:00:00,26.21,0.0,-0.0,0.0,0.76
2021-04-16 16:00:00,25.83,0.0,-0.0,0.0,0.9
2021-04-16 17:00:00,25.47,0.0,-0.0,0.0,0.9
2021-04-16 18:00:00,25.2,0.0,-0.0,0.0,0.83
2021-04-16 19:00:00,25.68,0.0,-0.0,0.0,0.76
2021-04-16 20:00:00,25.62,0.0,-0.0,0.0,0.69
2021-04-16 21:00:00,25.64,0.0,-0.0,0.0,0.62
2021-04-16 22:00:00,25.45,0.0,-0.0,0.0,0.76
2021-04-16 23:00:00,25.32,0.0,-0.0,0.0,0.83
2021-04-17 00:00:00,25.08,0.0,-0.0,0.0,0.83
2021-04-17 01:00:00,24.8,67.45,412.69,43.25,0.9
2021-04-17 02:00:00,25.61,236.9,449.1,98.45,0.41
2021-04-17 03:00:00,26.82,430.65,503.19,159.4,0.69
2021-04-17 04:00:00,28.23,547.05,509.49,172.45,1.59
2021-04-17 05:00:00,28.96,539.0,404.03,182.05,1.66
2021-04-17 06:00:00,29.02,633.6,420.08,224.6,1.66
2021-04-17 07:00:00,29.92,528.75,255.06,273.8,1.72
2021-04-17 08:00:00,30.01,531.6,305.98,238.0,1.59
2021-04-17 09:00:00,30.55,542.45,396.25,203.15,1.59
2021-04-17 10:00:00,30.44,291.2,189.58,159.1,1.86
2021-04-17 11:00:00,28.62,163.0,120.84,103.55,1.52
2021-04-17 12:00:00,28.04,52.3,105.38,25.35,1.59
2021-04-17 13:00:00,27.38,0.0,0.0,0.0,0.97
2021-04-17 14:00:00,26.82,0.0,-0.0,0.0,0.83
2021-04-17 15:00:00,26.43,0.0,-0.0,0.0,0.69
2021-04-17 16:00:00,26.16,0.0,-0.0,0.0,0.55
2021-04-17 17:00:00,25.96,0.0,-0.0,0.0,0.55
2021-04-17 18:00:00,25.81,0.0,-0.0,0.0,0.62
2021-04-17 19:00:00,25.99,0.0,-0.0,0.0,0.48
2021-04-17 20:00:00,25.64,0.0,-0.0,0.0,0.48
2021-04-17 21:00:00,25.32,0.0,-0.0,0.0,0.62
2021-04-17 22:00:00,25.08,0.0,-0.0,0.0,0.9
2021-04-17 23:00:00,24.84,0.0,-0.0,0.0,1.03
2021-04-18 00:00:00,24.54,0.0,-0.0,0.0,1.1
2021-04-18 01:00:00,24.39,104.35,787.93,56.55,1.1
2021-04-18 02:00:00,25.72,260.5,514.71,100.95,0.83
2021-04-18 03:00:00,27.01,496.7,642.42,149.55,0.62
2021-04-18 04:00:00,28.56,585.45,532.55,193.4,0.69
2021-04-18 05:00:00,29.66,431.35,174.21,277.35,0.97
2021-04-18 06:00:00,29.66,578.9,263.71,322.1,1.1
2021-04-18 07:00:00,30.66,574.85,304.16,270.85,1.45
2021-04-18 08:00:00,31.06,572.4,362.79,224.4,1.72
2021-04-18 09:00:00,31.22,408.8,203.72,234.45,1.38
2021-04-18 10:00:00,30.85,332.7,244.43,162.5,1.31
2021-04-18 11:00:00,30.56,209.25,256.22,83.3,0.69
2021-04-18 12:00:00,29.94,62.15,129.33,29.1,0.97
2021-04-18 13:00:00,28.85,0.0,0.0,0.0,1.1
2021-04-18 14:00:00,27.89,0.0,-0.0,0.0,1.24
2021-04-18 15:00:00,27.2,0.0,-0.0,0.0,0.97
2021-04-18 16:00:00,26.53,0.0,-0.0,0.0,0.69
2021-04-18 17:00:00,26.55,0.0,-0.0,0.0,1.1
2021-04-18 18:00:00,25.71,0.0,-0.0,0.0,1.17
2021-04-18 19:00:00,25.98,0.0,-0.0,0.0,0.62
2021-04-18 20:00:00,25.74,0.0,-0.0,0.0,0.76
2021-04-18 21:00:00,25.44,0.0,-0.0,0.0,0.76
2021-04-18 22:00:00,25.48,0.0,-0.0,0.0,0.83
2021-04-18 23:00:00,25.31,0.0,-0.0,0.0,0.9
2021-04-19 00:00:00,25.18,0.0,-0.0,0.0,0.97
2021-04-19 01:00:00,24.96,81.3,531.54,48.0,1.1
2021-04-19 02:00:00,25.88,231.9,408.18,104.7,0.97
2021-04-19 03:00:00,27.11,430.7,522.84,147.5,1.03
2021-04-19 04:00:00,28.42,628.55,639.44,157.25,1.1
2021-04-19 05:00:00,29.72,762.7,656.02,182.45,1.31
2021-04-19 06:00:00,30.65,776.15,613.37,178.75,1.59
2021-04-19 07:00:00,30.99,697.85,488.83,209.35,1.72
2021-04-19 08:00:00,30.81,724.1,597.83,150.85,1.38
2021-04-19 09:00:00,31.32,659.25,566.78,174.45,1.45
2021-04-19 10:00:00,31.03,331.5,265.72,146.6,1.45
2021-04-19 11:00:00,28.86,147.5,114.62,91.2,0.97
2021-04-19 12:00:00,26.78,57.9,116.51,28.15,0.28
2021-04-19 13:00:00,26.55,0.0,0.0,0.0,0.28
2021-04-19 14:00:00,26.38,0.0,-0.0,0.0,0.62
2021-04-19 15:00:00,25.99,0.0,-0.0,0.0,0.62
2021-04-19 16:00:00,25.84,0.0,-0.0,0.0,0.76
2021-04-19 17:00:00,25.47,0.0,-0.0,0.0,0.76
2021-04-19 18:00:00,25.2,0.0,-0.0,0.0,0.69
2021-04-19 19:00:00,26.16,0.0,-0.0,0.0,0.41
2021-04-19 20:00:00,25.8,0.0,-0.0,0.0,0.41
2021-04-19 21:00:00,25.39,0.0,-0.0,0.0,0.55
2021-04-19 22:00:00,25.17,0.0,-0.0,0.0,0.34
2021-04-19 23:00:00,25.18,0.0,-0.0,0.0,0.41
2021-04-20 00:00:00,25.16,0.0,-0.0,0.0,0.83
2021-04-20 01:00:00,24.9,94.75,697.51,49.7,0.83
2021-04-20 02:00:00,25.34,259.75,479.85,109.45,0.48
2021-04-20 03:00:00,26.18,451.55,524.99,166.55,0.41
2021-04-20 04:00:00,27.34,578.75,510.66,201.95,0.41
2021-04-20 05:00:00,28.59,748.85,629.76,191.55,0.9
2021-04-20 06:00:00,29.57,680.35,453.87,238.25,1.45
2021-04-20 07:00:00,29.67,762.55,522.99,240.0,1.72
2021-04-20 08:00:00,30.14,722.55,547.68,197.6,2.07
2021-04-20 09:00:00,30.57,468.1,322.56,192.35,2.28
2021-04-20 10:00:00,27.39,173.75,49.25,139.5,1.52
2021-04-20 11:00:00,26.6,121.5,55.21,94.4,0.76
2021-04-20 12:00:00,26.43,34.3,32.92,25.9,0.62
2021-04-20 13:00:00,25.54,0.0,0.0,0.0,0.41
2021-04-20 14:00:00,25.62,0.0,-0.0,0.0,0.62
2021-04-20 15:00:00,25.58,0.0,-0.0,0.0,0.28
2021-04-20 16:00:00,25.61,0.0,-0.0,0.0,0.34
2021-04-20 17:00:00,25.48,0.0,-0.0,0.0,0.41
2021-04-20 18:00:00,25.38,0.0,-0.0,0.0,0.21
2021-04-20 19:00:00,25.5,0.0,-0.0,0.0,0.28
2021-04-20 20:00:00,25.51,0.0,-0.0,0.0,0.48
2021-04-20 21:00:00,25.39,0.0,-0.0,0.0,0.34
2021-04-20 22:00:00,25.3,0.0,-0.0,0.0,0.41
2021-04-20 23:00:00,25.29,0.0,-0.0,0.0,0.55
2021-04-21 00:00:00,25.1,0.0,-0.0,0.0,0.28
2021-04-21 01:00:00,25.02,51.6,191.79,38.85,0.55
2021-04-21 02:00:00,25.19,156.2,193.79,95.2,0.62
2021-04-21 03:00:00,25.7,358.75,339.13,174.25,0.76
2021-04-21 04:00:00,26.78,464.95,288.77,251.65,0.69
2021-04-21 05:00:00,27.83,503.4,269.73,264.6,0.62
2021-04-21 06:00:00,27.91,464.8,154.4,314.4,0.9
2021-04-21 07:00:00,27.54,336.9,49.55,287.4,0.21
2021-04-21 08:00:00,27.46,340.6,72.07,271.55,0.55
2021-04-21 09:00:00,27.05,303.5,137.87,185.7,0.76
2021-04-21 10:00:00,26.51,208.2,92.03,144.25,0.9
2021-04-21 11:00:00,26.67,122.25,65.04,90.35,1.03
2021-04-21 12:00:00,25.97,31.15,33.14,22.7,0.76
2021-04-21 13:00:00,25.89,0.0,0.0,0.0,0.28
2021-04-21 14:00:00,25.84,0.0,-0.0,0.0,0.62
2021-04-21 15:00:00,25.49,0.0,-0.0,0.0,0.48
2021-04-21 16:00:00,25.46,0.0,-0.0,0.0,0.41
2021-04-21 17:00:00,25.49,0.0,-0.0,0.0,0.69
2021-04-21 18:00:00,25.27,0.0,-0.0,0.0,0.76
2021-04-21 19:00:00,25.23,0.0,-0.0,0.0,0.69
2021-04-21 20:00:00,24.58,0.0,-0.0,0.0,0.76
2021-04-21 21:00:00,24.39,0.0,-0.0,0.0,0.48
2021-04-21 22:00:00,24.28,0.0,-0.0,0.0,0.62
2021-04-21 23:00:00,24.37,0.0,-0.0,0.0,0.55
2021-04-22 00:00:00,24.32,0.0,-0.0,0.0,0.62
2021-04-22 01:00:00,24.25,65.05,383.46,38.85,0.83
2021-04-22 02:00:00,24.61,221.5,383.85,100.1,0.28
2021-04-22 03:00:00,25.28,450.7,570.03,139.95,0.14
2021-04-22 04:00:00,26.63,504.75,432.33,185.1,0.48
2021-04-22 05:00:00,26.85,609.0,419.22,237.7,1.1
2021-04-22 06:00:00,26.14,503.6,297.19,214.1,1.45
2021-04-22 07:00:00,27.32,460.6,274.71,186.25,0.76
2021-04-22 08:00:00,27.71,387.0,147.02,246.2,1.24
2021-04-22 09:00:00,27.81,220.4,98.9,135.95,1.24
2021-04-22 10:00:00,25.44,148.9,35.5,124.25,0.41
2021-04-22 11:00:00,24.65,138.75,116.2,81.8,0.07
2021-04-22 12:00:00,24.97,37.5,74.16,18.6,0.62
2021-04-22 13:00:00,24.88,0.0,0.0,0.0,0.76
2021-04-22 14:00:00,24.89,0.0,-0.0,0.0,0.9
2021-04-22 15:00:00,24.86,0.0,-0.0,0.0,0.9
2021-04-22 16:00:00,24.74,0.0,-0.0,0.0,0.83
2021-04-22 17:00:00,24.49,0.0,-0.0,0.0,1.03
2021-04-22 18:00:00,24.29,0.0,-0.0,0.0,0.97
2021-04-22 19:00:00,24.43,0.0,-0.0,0.0,0.9
2021-04-22 20:00:00,24.47,0.0,-0.0,0.0,0.76
2021-04-22 21:00:00,24.58,0.0,-0.0,0.0,0.83
2021-04-22 22:00:00,24.79,0.0,-0.0,0.0,0.76
2021-04-22 23:00:00,24.9,0.0,-0.0,0.0,0.76
2021-04-23 00:00:00,24.86,0.0,-0.0,0.0,0.83
2021-04-23 01:00:00,24.59,98.6,653.13,52.8,0.97
2021-04-23 02:00:00,25.32,288.65,479.05,136.45,0.41
2021-04-23 03:00:00,26.75,524.45,676.76,154.8,0.48
2021-04-23 04:00:00,28.17,614.25,575.11,188.65,0.9
2021-04-23 05:00:00,29.33,747.8,585.79,228.8,0.97
2021-04-23 06:00:00,30.51,899.65,712.75,205.35,1.17
2021-04-23 07:00:00,31.48,789.3,554.33,235.85,1.38
2021-04-23 08:00:00,31.63,654.55,412.07,260.1,1.86
2021-04-23 09:00:00,30.65,352.0,170.79,206.25,1.17
2021-04-23 10:00:00,29.07,211.95,117.02,130.75,1.24
2021-04-23 11:00:00,26.44,147.2,122.11,87.4,0.76
2021-04-23 12:00:00,26.45,50.7,74.39,31.75,0.69
2021-04-23 13:00:00,26.24,0.0,0.0,0.0,0.62
2021-04-23 14:00:00,25.96,0.0,-0.0,0.0,0.55
2021-04-23 15:00:00,25.59,0.0,-0.0,0.0,0.48
2021-04-23 16:00:00,25.83,0.0,-0.0,0.0,0.76
2021-04-23 17:00:00,25.49,0.0,-0.0,0.0,0.55
2021-04-23 18:00:00,25.44,0.0,-0.0,0.0,0.41
2021-04-23 19:00:00,26.0,0.0,-0.0,0.0,0.34
2021-04-23 20:00:00,25.89,0.0,-0.0,0.0,0.14
2021-04-23 21:00:00,25.52,0.0,-0.0,0.0,0.28
2021-04-23 22:00:00,25.23,0.0,-0.0,0.0,0.55
2021-04-23 23:00:00,25.18,0.0,-0.0,0.0,0.76
2021-04-24 00:00:00,25.05,0.0,-0.0,0.0,0.97
2021-04-24 01:00:00,24.91,80.15,390.96,52.05,0.97
2021-04-24 02:00:00,25.58,307.3,580.22,122.15,0.69
2021-04-24 03:00:00,27.03,502.95,624.62,161.15,0.41
2021-04-24 04:00:00,28.56,680.4,675.15,180.35,0.21
2021-04-24 05:00:00,29.9,829.35,760.97,154.95,0.83
2021-04-24 06:00:00,30.99,905.0,736.71,187.4,1.31
2021-04-24 07:00:00,31.77,780.0,538.97,242.05,1.66
2021-04-24 08:00:00,31.43,592.65,421.26,189.6,1.93
2021-04-24 09:00:00,30.64,486.95,337.63,199.0,1.1
2021-04-24 10:00:00,28.86,241.0,106.35,167.25,0.76
2021-04-24 11:00:00,27.24,149.75,62.12,119.35,0.83
2021-04-24 12:00:00,26.77,50.4,66.96,33.35,0.28
2021-04-24 13:00:00,26.61,0.0,0.0,0.0,0.0
2021-04-24 14:00:00,26.31,0.0,-0.0,0.0,0.41
2021-04-24 15:00:00,25.9,0.0,-0.0,0.0,0.21
2021-04-24 16:00:00,25.72,0.0,-0.0,0.0,0.48
2021-04-24 17:00:00,25.71,0.0,-0.0,0.0,0.14
2021-04-24 18:00:00,25.74,0.0,-0.0,0.0,0.0
2021-04-24 19:00:00,24.82,0.0,-0.0,0.0,0.83
2021-04-24 20:00:00,24.82,0.0,-0.0,0.0,0.76
2021-04-24 21:00:00,24.77,0.0,-0.0,0.0,0.83
2021-04-24 22:00:00,24.78,0.0,-0.0,0.0,0.55
2021-04-24 23:00:00,24.94,0.0,-0.0,0.0,0.28
2021-04-25 00:00:00,25.0,0.0,-0.0,0.0,0.14
2021-04-25 01:00:00,25.12,45.6,103.98,37.95,0.21
2021-04-25 02:00:00,25.2,198.9,229.68,125.3,0.34
2021-04-25 03:00:00,26.2,399.6,389.66,186.0,0.62
2021-04-25 04:00:00,27.33,621.65,575.0,195.45,1.03
2021-04-25 05:00:00,28.8,762.95,628.41,205.9,1.52
2021-04-25 06:00:00,29.78,699.7,442.52,268.7,1.59
2021-04-25 07:00:00,30.32,740.35,469.94,271.45,1.45
2021-04-25 08:00:00,31.25,714.45,506.22,230.35,1.59
2021-04-25 09:00:00,31.51,545.45,405.42,199.9,1.45
2021-04-25 10:00:00,30.51,314.2,237.17,149.85,1.17
2021-04-25 11:00:00,29.88,137.5,101.11,88.05,1.31
2021-04-25 12:00:00,29.19,47.8,50.09,35.05,0.97
2021-04-25 13:00:00,28.3,0.0,0.0,0.0,0.69
2021-04-25 14:00:00,27.8,0.0,-0.0,0.0,0.48
2021-04-25 15:00:00,27.32,0.0,-0.0,0.0,0.76
2021-04-25 16:00:00,27.03,0.0,-0.0,0.0,1.17
2021-04-25 17:00:00,26.54,0.0,-0.0,0.0,1.17
2021-04-25 18:00:00,26.34,0.0,-0.0,0.0,1.03
2021-04-25 19:00:00,26.01,0.0,-0.0,0.0,0.83
2021-04-25 20:00:00,25.89,0.0,-0.0,0.0,0.69
2021-04-25 21:00:00,26.02,0.0,-0.0,0.0,0.48
2021-04-25 22:00:00,25.68,0.0,-0.0,0.0,0.62
2021-04-25 23:00:00,25.5,0.0,-0.0,0.0,0.69
2021-04-26 00:00:00,25.44,0.0,-0.0,0.0,0.62
2021-04-26 01:00:00,25.47,50.55,202.07,35.35,0.76
2021-04-26 02:00:00,25.99,198.7,242.75,120.6,0.55
2021-04-26 03:00:00,27.21,277.85,264.18,132.8,0.83
2021-04-26 04:00:00,27.85,488.2,402.37,189.75,0.83
2021-04-26 05:00:00,29.28,666.7,482.12,239.25,0.76
2021-04-26 06:00:00,30.69,747.95,497.01,263.95,0.76
2021-04-26 07:00:00,31.39,849.15,664.47,186.4,1.1
2021-04-26 08:00:00,32.05,676.3,522.71,176.7,1.66
2021-04-26 09:00:00,31.82,460.75,372.57,143.4,1.38
2021-04-26 10:00:00,31.08,399.85,425.2,105.4,0.21
2021-04-26 11:00:00,30.94,226.4,306.18,76.75,0.28
2021-04-26 12:00:00,30.15,63.45,129.68,30.45,0.62
2021-04-26 13:00:00,28.93,0.0,0.0,0.0,0.83
2021-04-26 14:00:00,28.03,0.0,-0.0,0.0,0.97
2021-04-26 15:00:00,27.17,0.0,-0.0,0.0,0.69
2021-04-26 16:00:00,27.51,0.0,-0.0,0.0,0.28
2021-04-26 17:00:00,27.61,0.0,-0.0,0.0,0.07
2021-04-26 18:00:00,26.15,0.0,-0.0,0.0,0.41
2021-04-26 19:00:00,26.1,0.0,-0.0,0.0,0.76
2021-04-26 20:00:00,25.67,0.0,-0.0,0.0,0.76
2021-04-26 21:00:00,24.86,0.0,-0.0,0.0,0.83
2021-04-26 22:00:00,24.69,0.0,-0.0,0.0,0.83
2021-04-26 23:00:00,24.5,0.0,-0.0,0.0,1.1
2021-04-27 00:00:00,24.34,0.0,-0.0,0.0,1.1
2021-04-27 01:00:00,24.33,121.6,888.44,53.35,1.03
2021-04-27 02:00:00,25.74,360.3,815.73,96.85,0.69
2021-04-27 03:00:00,27.7,585.45,841.23,122.85,0.41
2021-04-27 04:00:00,29.38,744.8,832.52,126.9,0.41
2021-04-27 05:00:00,30.59,904.3,872.48,130.65,0.76
2021-04-27 06:00:00,31.82,892.55,738.87,173.15,1.1
2021-04-27 07:00:00,32.45,923.85,769.29,156.85,1.45
2021-04-27 08:00:00,32.53,792.55,668.76,153.7,1.79
2021-04-27 09:00:00,30.89,604.7,543.96,141.65,1.17
2021-04-27 10:00:00,30.85,347.35,270.8,159.95,1.38
2021-04-27 11:00:00,30.14,235.15,296.54,90.3,1.31
2021-04-27 12:00:00,29.58,62.5,136.19,27.85,0.83
2021-04-27 13:00:00,28.74,0.0,0.0,0.0,0.41
2021-04-27 14:00:00,27.95,0.0,-0.0,0.0,0.62
2021-04-27 15:00:00,27.53,0.0,-0.0,0.0,0.83
2021-04-27 16:00:00,26.84,0.0,-0.0,0.0,0.48
2021-04-27 17:00:00,26.87,0.0,-0.0,0.0,0.34
2021-04-27 18:00:00,26.43,0.0,-0.0,0.0,0.48
2021-04-27 19:00:00,26.8,0.0,-0.0,0.0,0.0
2021-04-27 20:00:00,26.56,0.0,-0.0,0.0,0.21
2021-04-27 21:00:00,26.06,0.0,-0.0,0.0,0.34
2021-04-27 22:00:00,25.82,0.0,-0.0,0.0,0.41
2021-04-27 23:00:00,25.52,0.0,-0.0,0.0,0.48
2021-04-28 00:00:00,25.44,0.0,-0.0,0.0,0.14
2021-04-28 01:00:00,25.29,72.8,405.79,41.0,0.41
2021-04-28 02:00:00,25.51,226.7,355.09,111.6,0.28
2021-04-28 03:00:00,26.61,470.05,587.98,146.25,0.34
2021-04-28 04:00:00,28.2,651.6,677.54,148.45,0.55
2021-04-28 05:00:00,29.55,814.45,738.1,159.9,0.83
2021-04-28 06:00:00,30.82,730.9,548.26,197.2,1.38
2021-04-28 07:00:00,31.02,943.25,780.94,164.95,1.59
2021-04-28 08:00:00,31.8,660.6,502.22,181.1,1.86
2021-04-28 09:00:00,30.92,598.5,525.92,151.1,2.21
2021-04-28 10:00:00,29.95,323.65,277.56,131.7,2.55
2021-04-28 11:00:00,28.23,172.8,156.19,96.55,2.21
2021-04-28 12:00:00,26.77,50.35,94.93,26.2,1.24
2021-04-28 13:00:00,26.6,0.0,0.0,0.0,0.55
2021-04-28 14:00:00,26.61,0.0,-0.0,0.0,0.62
2021-04-28 15:00:00,26.28,0.0,-0.0,0.0,0.48
2021-04-28 16:00:00,25.82,0.0,-0.0,0.0,0.14
2021-04-28 17:00:00,25.06,0.0,-0.0,0.0,0.83
2021-04-28 18:00:00,24.73,0.0,-0.0,0.0,0.9
2021-04-28 19:00:00,24.73,0.0,-0.0,0.0,0.55
2021-04-28 20:00:00,24.57,0.0,-0.0,0.0,0.41
2021-04-28 21:00:00,24.49,0.0,-0.0,0.0,0.55
2021-04-28 22:00:00,24.19,0.0,-0.0,0.0,0.97
2021-04-28 23:00:00,24.09,0.0,-0.0,0.0,1.24
2021-04-29 00:00:00,24.09,0.0,-0.0,0.0,1.24
2021-04-29 01:00:00,24.07,87.95,432.64,53.4,1.24
2021-04-29 02:00:00,24.43,223.05,361.71,105.4,0.97
2021-04-29 03:00:00,25.51,397.65,463.51,142.05,0.69
2021-04-29 04:00:00,26.6,664.25,676.86,161.35,0.34
2021-04-29 05:00:00,28.28,643.5,374.7,311.2,0.34
2021-04-29 06:00:00,29.06,924.7,748.0,196.75,0.48
2021-04-29 07:00:00,31.06,750.55,544.38,208.25,1.52
2021-04-29 08:00:00,30.65,529.7,311.04,232.9,2.0
2021-04-29 09:00:00,30.31,440.5,360.11,134.35,1.45
2021-04-29 10:00:00,27.47,301.55,163.07,188.85,0.55
2021-04-29 11:00:00,26.61,189.55,214.49,84.9,0.83
2021-04-29 12:00:00,26.63,44.55,70.75,26.55,0.76
2021-04-29 13:00:00,26.04,0.0,0.0,0.0,0.62
2021-04-29 14:00:00,25.76,0.0,-0.0,0.0,0.34
2021-04-29 15:00:00,25.8,0.0,-0.0,0.0,0.48
2021-04-29 16:00:00,25.63,0.0,-0.0,0.0,0.76
2021-04-29 17:00:00,25.48,0.0,-0.0,0.0,0.76
2021-04-29 18:00:00,25.13,0.0,-0.0,0.0,0.76
2021-04-29 19:00:00,25.15,0.0,-0.0,0.0,0.55
2021-04-29 20:00:00,24.9,0.0,-0.0,0.0,0.69
2021-04-29 21:00:00,24.88,0.0,-0.0,0.0,0.76
2021-04-29 22:00:00,24.28,0.0,-0.0,0.0,0.48
2021-04-29 23:00:00,24.2,0.0,-0.0,0.0,0.48
2021-04-30 00:00:00,24.24,0.0,-0.0,0.0,0.83
2021-04-30 01:00:00,24.18,57.25,209.72,40.2,0.83
2021-04-30 02:00:00,24.79,161.6,237.95,83.95,0.9
2021-04-30 03:00:00,25.17,379.2,425.26,144.4,0.83
2021-04-30 04:00:00,25.92,523.7,422.1,209.95,1.1
2021-04-30 05:00:00,27.06,560.5,420.15,187.9,1.03
2021-04-30 06:00:00,27.7,281.4,92.92,191.0,0.9
2021-04-30 07:00:00,26.23,238.55,28.07,210.6,0.83
2021-04-30 08:00:00,25.4,279.1,109.53,174.65,0.69
2021-04-30 09:00:00,25.03,229.95,51.91,185.85,0.76
2021-04-30 10:00:00,26.86,151.3,47.63,118.4,0.55
2021-04-30 11:00:00,25.38,61.05,29.53,46.65,0.76
2021-04-30 12:00:00,24.63,22.25,19.65,17.25,0.55
2021-04-30 13:00:00,24.32,0.0,0.0,0.0,0.76
2021-04-30 14:00:00,24.28,0.0,-0.0,0.0,0.69
2021-04-30 15:00:00,24.17,0.0,-0.0,0.0,1.03
2021-04-30 16:00:00,21.28,0.0,-0.0,0.0,1.05
2021-04-30 17:00:00,21.96,0.0,-0.0,0.0,1.02
2021-04-30 18:00:00,22.65,0.0,-0.0,0.0,1.0
2021-04-30 19:00:00,23.34,0.0,-0.0,0.0,0.98
2021-04-30 20:00:00,24.02,0.0,-0.0,0.0,0.96
2021-04-30 21:00:00,24.71,0.0,-0.0,0.0,0.94
2021-04-30 22:00:00,25.39,0.0,-0.0,0.0,0.92
2021-04-30 23:00:00,26.08,0.0,-0.0,0.0,0.9
2021-05-01 00:00:00,26.76,0.0,-0.0,0.0,0.88
2021-05-01 01:00:00,27.45,106.95,640.36,53.15,0.86
2021-05-01 02:00:00,28.13,356.1,786.61,97.85,0.84
2021-05-01 03:00:00,28.82,463.0,547.13,160.25,0.82
2021-05-01 04:00:00,29.5,688.6,735.55,141.5,0.8
2021-05-01 05:00:00,30.19,710.05,577.2,198.25,0.78
2021-05-01 06:00:00,30.87,929.55,801.16,150.6,0.76
2021-05-01 07:00:00,31.56,915.05,790.62,128.6,0.74
2021-05-01 08:00:00,35.02,853.3,733.85,154.3,1.72
2021-05-01 09:00:00,35.05,599.6,516.61,161.25,2.0
2021-05-01 10:00:00,33.89,406.3,438.53,103.8,2.62
2021-05-01 11:00:00,32.91,215.0,266.82,85.0,2.76
2021-05-01 12:00:00,31.75,62.15,136.51,27.4,2.21
2021-05-01 13:00:00,30.63,0.0,0.0,0.0,1.52
2021-05-01 14:00:00,29.51,0.0,-0.0,0.0,1.1
2021-05-01 15:00:00,28.65,0.0,-0.0,0.0,1.17
2021-05-01 16:00:00,27.76,0.0,-0.0,0.0,0.55
2021-05-01 17:00:00,27.65,0.0,-0.0,0.0,0.21
2021-05-01 18:00:00,27.24,0.0,-0.0,0.0,0.28
2021-05-01 19:00:00,27.11,0.0,-0.0,0.0,0.41
2021-05-01 20:00:00,26.67,0.0,-0.0,0.0,0.14
2021-05-01 21:00:00,26.6,0.0,-0.0,0.0,0.07
2021-05-01 22:00:00,26.46,0.0,-0.0,0.0,0.41
2021-05-01 23:00:00,26.25,0.0,-0.0,0.0,0.62
2021-05-02 00:00:00,26.1,0.0,-0.0,0.0,0.76
2021-05-02 01:00:00,25.89,102.45,551.05,55.45,0.97
2021-05-02 02:00:00,26.46,259.85,480.54,101.65,0.9
2021-05-02 03:00:00,27.6,526.65,671.45,154.75,0.9
2021-05-02 04:00:00,29.95,629.85,621.72,167.3,1.72
2021-05-02 05:00:00,31.39,755.8,591.44,231.45,1.72
2021-05-02 06:00:00,32.83,739.55,550.05,204.95,1.72
2021-05-02 07:00:00,32.55,862.4,722.69,143.9,1.93
2021-05-02 08:00:00,33.61,684.8,570.05,142.15,2.21
2021-05-02 09:00:00,33.24,645.3,575.91,156.95,2.28
2021-05-02 10:00:00,33.11,405.0,398.9,130.0,2.07
2021-05-02 11:00:00,32.44,217.4,261.79,89.9,2.0
